Molecule ChEMBL ID,Smiles,Actual pChEMBL,Predicted pChEMBL,Residuals,Leverage,MaxAbsEStateIndex,PEOE_VSA4,BCUT2D_LOGPLOW,BCUT2D_CHGLO,MinPartialCharge,PEOE_VSA8,AvgIpc,fr_pyridine,Ipc,EState_VSA8,VSA_EState4,BCUT2D_CHGHI,BalabanJ,BCUT2D_MWLOW,MinAbsEStateIndex,PEOE_VSA6,SMR_VSA7,VSA_EState7,BCUT2D_LOGPHI,SlogP_VSA8,PEOE_VSA9,FpDensityMorgan1,SMR_VSA6,SlogP_VSA10,BCUT2D_MRLOW,VSA_EState5,VSA_EState8,PEOE_VSA2,BCUT2D_MWHI
CHEMBL4475494,CC(C)(O)[C@H](F)CN1Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCOCC3)cc2C1=O,9.72,9.307258333333314,0.41274166666668677,0.012115294236303153,14.527483057636239,5.098681808301038,-2.419217114886505,-2.3060939175485053,-0.3873664620257953,37.59140785266087,3.395142956806136,0.0,101868005.08172958,20.299358664105053,1.5749695016598966,2.354471567427067,1.4728025662975235,10.031736883905326,0.18968138663484968,0.0,53.479986395315045,3.165087571700613,2.3550214400830622,5.647177220767728,42.93118726690229,1.3142857142857143,43.06473148162037,15.765187597041944,-0.015928820935544392,-0.6747167348344296,4.978080113430423,9.589074368143644,19.14442890784285
CHEMBL3590479,Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4N)nc23)c(C(F)F)n1,9.7,9.291547777777767,0.4084522222222322,0.012380503153464471,13.119399162699821,10.197363616602075,-2.4229309015743437,-2.2919556675764503,-0.36566159161070994,31.525040784199266,3.263578266892229,0.0,4973683.488008956,25.814919345561943,6.1396651345000235,2.236352871350389,1.5800778756663858,9.909087554398413,0.04693632777822887,12.841643245852019,35.914277269846295,5.699910243924181,2.259600353647235,5.647177220767728,11.884229846296638,1.3448275862068966,10.633577208012662,20.28607914786823,0.10225544037416333,-0.0018842645082715048,0.0,9.476340119217006,19.279759967454638
CHEMBL4081711,CC[C@@H]1[C@H](F)C(=O)N[C@@H]1COc1nccc2cc(C(N)=O)c(OC)cc12,9.7,9.756292857142848,-0.05629285714284826,0.0139629951711989,13.886049221089875,0.0,-2.344607104815609,-2.1857761603754255,-0.4958975481907506,17.500973832239264,2.9142071180490903,1.0,802429.844161935,10.30076712495354,5.6317294648539455,2.4134657830458113,1.8858392570920066,9.967273905143934,0.09391502897455295,6.923737199690624,29.9593962686949,0.5386015986845716,2.311866076150298,10.772448428929591,18.71508986212249,1.4230769230769231,13.716679505790452,4.39041504767482,-0.12349167369383783,-1.023559712426956,1.9241876514456715,9.589074368143644,19.144371466456548
CHEMBL5202941,COc1cc2nn([C@H]3CC[C@H](N(C)C(C)=O)CC3)cc2cc1C(=O)Nc1cnc2cccnn12,9.7,9.22833333333331,0.4716666666666889,0.014130186697524794,13.123154826513133,14.712761510217698,-2.380460066969998,-2.337772860386351,-0.49583975207746966,43.85952843766833,3.462191330208053,0.0,83293856.03140093,15.399448933254577,1.8247963905452882,2.268302167992241,1.3769080893250596,9.90201544371518,0.10267327693884165,0.0,48.419450480382665,8.979919102880999,2.327334697217913,16.550102152848783,30.428634151351826,1.2058823529411764,19.474258127961054,5.817862777835028,-0.1298311776454362,0.7149754096588212,1.6105281729301022,14.270877303288827,16.466234215290488
CHEMBL3634510,Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCCNC4)nc23)c(C(F)F)n1,9.7,9.182199999999977,0.5178000000000225,0.010906405697765086,13.12179165421319,10.197363616602075,-2.3081604988396487,-2.1659215443472415,-0.3659425172837936,32.02795636096388,3.1670366763086784,0.0,4776942.764050022,31.131707949568273,0.0207788058879681,2.218365931063376,1.562174210473982,10.133527837965953,0.03642630329093155,6.4208216229260096,35.914277269846295,4.927376386546762,2.2562264283329725,5.647177220767728,11.884229846296638,1.3793103448275863,23.723090019837812,20.28607914786823,0.10225568930339302,0.0611854371378191,1.850606395274609,9.476340119217006,19.279760001164025
CHEMBL5196239,COc1cc2nn([C@H]3CC[C@H](N(C)C(=O)[C@@H](C)O)CC3)cc2cc1C(=O)Nc1cnc2cccnn12,9.7,9.512291666666643,0.18770833333335624,0.013151444755465331,13.153222853724017,14.712761510217698,-2.433596903278051,-2.3485155790803347,-0.49583975207746966,36.93579123797771,3.504555556898128,0.0,203551834.16553494,15.399448933254577,1.7578152943937408,2.2911726110334785,1.3417431070474055,9.89989871617288,0.1091090676925317,0.0,48.419450480382665,7.545168608439398,2.329107049269011,16.550102152848783,30.428634151351826,1.25,19.474258127961054,5.817862777835028,-0.14033454885701926,0.30500882087011694,1.4972441736991944,14.270877303288827,16.466267815633064
CHEMBL4520946,CC[C@@H]1[C@H](F)C(=O)N[C@@H]1COc1cccc2cc(C(N)=O)c(OC)cc12,9.7,9.492964285714265,0.20703571428573397,0.014555773686365278,13.901674221089875,0.0,-2.343334277311861,-2.1922630849808695,-0.4958986264448197,11.304130260626188,2.9142071180490903,0.0,802429.844161935,5.316788604006331,5.675132242631723,2.412732373840413,1.8858392570920066,9.966504548902117,0.15641502897455295,19.056471336613843,35.89528683400505,-0.9596768562159071,2.3259986487711903,10.772448428929591,18.71508986212249,1.3076923076923077,13.716679505790452,4.39041504767482,-0.12349037436957375,-0.6649656081185664,2.0023126514456715,9.589074368143644,19.144371316622887
CHEMBL3634383,Cn1cc(NC(=O)c2csc3ncc(N[C@@H]4CCCC[C@@H]4N)nc23)c(C(F)F)n1,9.7,9.316872222222207,0.3831277777777924,0.013224760181599562,13.127917681218339,5.098681808301038,-2.4229271068556995,-2.290749612868998,-0.3644813334076204,30.708259983052105,3.263578266892229,0.0,4973683.488008956,25.700216058208117,6.381132863566959,2.2382769505134994,1.5800778756663858,9.909305922218469,0.025677824376868275,12.841643245852019,29.031129400237525,4.3063282015010484,2.2854788139660247,10.347097137236828,17.447681337993636,1.3793103448275863,10.633577208012662,20.28607914786823,0.10229376305014143,0.008254624380617415,0.0,9.476340119217006,32.13345281687701
CHEMBL5176061,COc1cc2nn([C@H]3CC[C@@]4(CC3)CC(=O)N(C)C4)cc2cc1C(=O)Nc1cnc2cccnn12,9.7,9.445199999999986,0.2548000000000137,0.02017318109950534,13.16551019841396,14.712761510217698,-2.308801920513843,-2.3594367633076843,-0.49583975207746966,43.85952843766833,3.5395228374689247,0.0,168971213.65659192,15.399448933254577,1.9691121532674492,2.4378013791279236,1.2401920685707417,9.716930028576416,0.12111480950136655,0.0,48.419450480382665,9.907984798136097,2.4658287150963436,16.550102152848783,30.428634151351826,1.2571428571428571,26.01901453387363,5.817862777835028,-0.12628475618272367,0.8863151127734856,0.8584339223042992,14.270877303288827,16.466236892388306
CHEMBL3353189,Cl.Cn1cc(NC(=O)c2coc(-c3ccnc(NCC(F)(F)F)c3)n2)c(C(N)=O)n1,9.62,8.73316666666663,0.8868333333333691,0.04945617784440768,12.350153093759694,18.269926951325495,-2.212411903883163,-2.0840141583403056,-0.44363829213643224,25.004810617600338,3.265786189897636,1.0,2813340.905363028,25.700216058208117,5.358363797535218,2.2658372156620596,3.2033287784067417e-06,10.235203958538676,0.0,0.0,42.17744026548535,-0.6772162457731765,2.2252476722267307,11.454175413722904,5.687386274683562,1.3333333333333333,17.178333613925236,24.67649419554305,-0.11463538687324323,-1.55852208500723,-1.2539681214915706,14.270877303288827,35.45300147102584
CHEMBL4524299,COc1cc2c(OC[C@@H]3CCC(=O)N3)ncc(C#CCOCCOCCOCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)c2cc1C(N)=O,9.54,9.272459999999977,0.26754000000002165,0.06913789758596456,13.953547932515466,0.0,-2.5738368579595963,-2.34981554436224,-0.4958975358321756,49.32126968114585,4.047833319540876,1.0,403946314747395.8,37.759191491624705,10.309216697499354,2.441152178199581,0.8940840207555567,9.851308237012281,0.006360446896139793,56.877548510629595,70.48986772593956,1.8421928581613687,2.333737956349314,21.213047114327885,79.49853202629951,1.0298507462686568,59.902727698780524,0.0,-0.14376311673424744,4.645781404115999,9.077233184472567,23.97268592035911,32.13348416360049
CHEMBL3590474,Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4N)nc23)c(C(N)=O)n1,9.52,8.422745396825395,1.0972546031746049,0.017972692362800347,12.792610262679707,10.197363616602075,-2.422932406731378,-2.2919535556592603,-0.36566159161070994,31.525040784199266,3.263578266892229,0.0,4973683.488008956,25.814919345561943,12.394411322316474,2.229731351560579,1.5878855237092626,9.90908753445654,0.014884357278143634,12.841643245852019,35.914277269846295,8.892970748771162,2.214368288547626,5.647177220767728,11.884229846296638,1.2758620689655173,10.633577208012662,11.50524905251859,0.09954076085390229,-0.5580401152440557,0.0,14.270877303288827,16.151914185676414
CHEMBL3590478,Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4N)nc23)c(C(F)(F)F)n1,9.52,9.250922222222213,0.2690777777777864,0.012619121115682953,13.140232496033153,23.368608759626532,-2.4229322677477274,-2.291957716310026,-0.36566159161070994,31.525040784199266,3.261348706163931,0.0,6417085.157176155,25.814919345561943,4.826111084510534,2.3751095618171494,1.5912087169212517,9.909087534670528,0.010024487787488434,12.841643245852019,35.914277269846295,3.2888555620387496,2.3328844301925984,5.647177220767728,11.884229846296638,1.3,10.633577208012662,24.67649419554305,-0.14033800257967186,-0.23678138384983582,0.0,9.476340119217006,19.413236226311106
CHEMBL4093120,COc1cc2c(OC[C@H]3NC(=O)[C@@H](F)[C@H]3C)nccc2cc1C(N)=O,9.52,9.00162365079364,0.5183763492063598,0.013522465649240966,13.614799221089875,0.0,-2.3370641320123693,-2.1673979694801786,-0.4958975481907506,17.500973832239264,2.8501484672813033,1.0,471594.1158417663,10.30076712495354,5.614177744041735,2.3949798399923092,1.8921619141035222,10.025737094953838,0.08266502897455297,6.923737199690624,29.9593962686949,-0.003629269226311349,2.308053563357072,10.772448428929591,18.71508986212249,1.44,13.716679505790452,4.39041504767482,-0.12338516526050429,-1.1041453955829852,1.730767597034733,9.589074368143644,19.144368738158654
CHEMBL5410702,COc1cc2nn([C@H]3CC[C@H](N(C)C(=O)[C@@H](C)O)CC3)cc2cc1C(=O)Nc1cccn(-c2cn[nH]c2)c1=O,9.52,9.375533333333316,0.14446666666668406,0.021949393943234675,13.263829587158135,10.197363616602075,-2.4335969173086647,-2.348515600194019,-0.4958397584779706,43.13263480959078,3.6246903413636353,1.0,831994326.9169589,15.514152220608405,1.2547987981406186,2.291483968835706,1.3471057162231188,9.89989820679525,0.08314804480540228,0.0,64.97009813111957,8.873949141799146,2.3286315547730907,16.590311206764618,36.11602042603539,1.2564102564102564,19.474258127961054,5.687386274683562,-0.14033489142807215,-0.39791207089084746,1.4856315108830054,28.73119594345304,16.46628281073187
CHEMBL3634613,Cn1cc(NC(=O)c2csc3ncc(N[C@@H]4CCCC[C@@H]4N)nc23)c(Cl)n1,9.52,8.884433333333327,0.6355666666666728,0.015511749305679787,12.695706760538108,5.098681808301038,-2.4229259966374657,-2.2907448308228706,-0.3644813334076204,30.708259983052105,3.191675740842074,0.0,2032321.8697113765,25.700216058208117,7.683226892956331,2.2271860882244088,1.5769700604691723,9.90930613334607,0.10575296587059091,24.442583136084536,28.490311222281854,7.675858017081585,2.2700525510473373,10.347097137236828,17.447681337993636,1.4074074074074074,10.633577208012662,11.50524905251859,0.1023772758690091,0.34136847897595346,0.0,9.476340119217006,35.49569743136146
CHEMBL5204583,COc1cc2nn([C@H]3CC[C@H](N(C)C(=O)N4CC[C@@H](O)C4)CC3)cc2cc1C(=O)Nc1cnc2cccnn12,9.52,9.304849999999988,0.21515000000001194,0.017704801518067866,13.219123714681146,14.712761510217698,-2.462628737088289,-2.3612700005589056,-0.49583975207746966,50.02530404980287,3.6951083075829465,0.0,1273202762.1569002,15.399448933254577,1.7822270706020742,2.3239619207852393,1.1542804109985632,9.903107600316192,0.0023730193574544867,0.0,48.419450480382665,8.95213921137729,2.33277666166412,16.550102152848783,36.53260053910013,1.1794871794871795,32.56377093978621,10.61239996190685,0.10185902803681475,0.5742198011605062,1.024609776239009,9.476340119217006,16.466274447620606
